MAROB_ID_1,MAROB_ID_2,messzeit,kennung,geogr_breite,geogr_laenge,horizontale_sicht,wetter2,Score
8773443,8773461,1,1,1.0,1.0,1.0,1.0,1.0
8827339,8827342,1,1,1.0,1.0,1.0,1.0,1.0
8763352,8824802,1,1,1.0,1.0,1.0,1.0,1.0
8789376,8789156,1,1,1.0,1.0,1.0,1.0,1.0
8789380,8789156,1,1,1.0,1.0,1.0,1.0,1.0
8789380,8789376,1,1,1.0,1.0,1.0,1.0,1.0
8789317,8789156,1,1,1.0,1.0,1.0,1.0,1.0
8789317,8789376,1,1,1.0,1.0,1.0,1.0,1.0
8789317,8789380,1,1,1.0,1.0,1.0,1.0,1.0
8826865,8826904,1,1,1.0,1.0,1.0,1.0,1.0
8773460,8773442,1,1,1.0,1.0,1.0,1.0,1.0
8789358,8789366,1,1,1.0,1.0,1.0,1.0,1.0
8775437,8836740,1,1,1.0,1.0,1.0,1.0,1.0
8775447,8836739,1,1,1.0,1.0,1.0,1.0,1.0
8776336,8776196,1,1,1.0,1.0,1.0,1.0,1.0
8775312,8775347,1,1,1.0,1.0,1.0,1.0,1.0
8781305,8781276,1,1,1.0,1.0,1.0,1.0,1.0
8779297,8778955,1,1,1.0,1.0,1.0,1.0,1.0
8776253,8776604,1,1,1.0,1.0,1.0,1.0,1.0
8836653,8836629,1,1,1.0,1.0,1.0,1.0,1.0
8835796,8774424,1,1,0.9395227492140129,0.9395227492140115,1.0,1.0,0.9798409164046706
8775409,8836794,1,1,0.8408964152537145,0.025559439329930895,1.0,1.0,0.8110759757639409
8837201,8837149,1,1,1.0,1.0,1.0,1.0,1.0
8775615,8837149,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8775615,8837201,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8775669,8837149,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8775669,8837201,1,1,0.9726549474122858,0.9726549474122848,1.0,1.0,0.9908849824707618
8775669,8775615,1,1,1.0,1.0,1.0,1.0,1.0
8836709,8836680,1,1,1.0,1.0,1.0,1.0,1.0
8789430,8851105,1,1,1.0,1.0,1.0,1.0,1.0
8774444,8835823,1,1,0.9930924954370357,0.8950250709279722,1.0,1.0,0.9813529277275013
8789546,8789544,1,1,1.0,1.0,1.0,1.0,1.0
8775336,8836692,1,1,1.0,1.0,1.0,1.0,1.0
8775972,8836692,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8775972,8775336,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8776108,8776178,1,1,1.0,1.0,1.0,1.0,1.0
8775973,8836637,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8775337,8836637,1,1,1.0,1.0,1.0,1.0,1.0
8775337,8775973,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8836738,8836791,1,1,1.0,1.0,1.0,1.0,1.0
8775121,8836791,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8775121,8836738,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8775125,8836791,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8775125,8836738,1,1,0.3685673043227779,1.4861384957513776e-06,1.0,1.0,0.7280947984102122
8775125,8775121,1,1,1.0,1.0,1.0,1.0,1.0
8778627,8778612,1,1,1.0,1.0,1.0,1.0,1.0
8775331,8775311,1,1,1.0,1.0,1.0,1.0,1.0
8776730,8776675,1,1,1.0,1.0,1.0,1.0,1.0
8778901,8778881,1,1,1.0,1.0,1.0,1.0,1.0
8778558,8778500,1,1,1.0,1.0,1.0,1.0,1.0
8836486,8836607,1,1,1.0,1.0,1.0,1.0,1.0
8775131,8836607,1,1,0.9930924954370357,2.7161601936282637e-06,1.0,0.0,0.6655158685995382
8775131,8836486,1,1,0.9930924954370357,2.7161601936282637e-06,1.0,0.0,0.6655158685995382
8775123,8775126,1,1,1.0,1.0,1.0,1.0,1.0
8778960,8779299,1,1,1.0,1.0,1.0,1.0,1.0
8836528,8836628,1,1,1.0,1.0,1.0,1.0,1.0
8776025,8836628,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8776025,8836528,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8776073,8836628,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8776073,8836528,1,1,0.018453010334836494,0.009226505167417924,1.0,0.0,0.504613252583709
8776073,8776025,1,1,1.0,1.0,1.0,1.0,1.0
8776074,8775993,1,1,1.0,1.0,1.0,1.0,1.0
8837213,8775993,1,1,8.703336455294902e-06,0.4322686156539363,1.0,1.0,0.7387128864983985
8837213,8776074,1,1,8.703336455294902e-06,0.4322686156539363,1.0,1.0,0.7387128864983985
8775340,8775976,1,1,0.9988915792636798,0.9988915792636801,1.0,1.0,0.9996305264212267
8836687,8775976,1,1,0.6700775604097411,3.303274047954758e-07,1.0,1.0,0.7783463151228576
8836687,8775340,1,1,0.6417129487814491,4.267812113418458e-07,1.0,1.0,0.7736188959271101
8836700,8775913,1,1,0.10584316404531666,0.002939935053537342,1.0,1.0,0.6847971831831423
8775912,8836701,1,1,0.31554113562514546,2.938827081709361e-05,1.0,1.0,0.7192617539826605
8775345,8836701,1,1,0.3099269249847443,2.6383582498408176e-05,1.0,1.0,0.7183255514278739
8775345,8775912,1,1,0.9999306876841535,0.9997227795604648,1.0,1.0,0.9999422445407697
8781176,8781251,1,1,1.0,1.0,1.0,1.0,1.0
8780776,8780775,1,1,1.0,1.0,1.0,1.0,1.0
8789318,8789157,1,1,1.0,1.0,1.0,1.0,1.0
8780384,8781026,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8842486,8842453,1,1,1.0,1.0,1.0,1.0,1.0
8781252,8842453,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8781252,8842486,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8781178,8842453,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8781178,8842486,1,1,0.9395227492140101,0.9930924954370347,1.0,1.0,0.9887692074418407
8781178,8781252,1,1,1.0,1.0,1.0,1.0,1.0
8781025,8780381,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8782256,8782258,1,1,1.0,1.0,1.0,1.0,1.0
8780388,8781029,1,1,0.9988915792636801,0.9993763620805105,1.0,1.0,0.999711323557365
8780991,8780428,1,1,0.9997227795604651,0.9988915792636806,1.0,1.0,0.9997690598040242
8780976,8780391,1,1,0.9999306876841536,0.9988915792636806,1.0,1.0,0.9998037111579724
8846832,8784693,1,1,1.0,1.0,1.0,1.0,1.0
8784692,8846830,1,1,1.0,1.0,1.0,1.0,1.0
8787584,8787523,1,1,1.0,1.0,1.0,1.0,1.0
8785816,8785832,1,1,1.0,1.0,1.0,1.0,1.0
8787583,8787524,1,1,1.0,1.0,1.0,1.0,1.0
8783610,8783595,1,1,1.0,1.0,1.0,1.0,1.0
8846853,8784718,1,1,0.8408964152537145,0.025559439329930895,1.0,1.0,0.8110759757639409
8847324,8847254,1,1,1.0,1.0,1.0,1.0,1.0
8785193,8847254,1,1,0.9930924954370361,0.9726549474122848,1.0,1.0,0.9942912404748868
8785193,8847324,1,1,0.9930924954370361,0.9726549474122848,1.0,1.0,0.9942912404748868
8785177,8847254,1,1,0.9930924954370361,0.9726549474122848,1.0,1.0,0.9942912404748868
8785177,8847324,1,1,0.9930924954370361,0.9726549474122848,1.0,1.0,0.9942912404748868
8785177,8785193,1,1,1.0,1.0,1.0,1.0,1.0
8785810,8846813,1,1,0.5703818579342128,0.9930924954370357,1.0,1.0,0.9272457255618747
8851030,8789315,1,1,1.0,1.0,1.0,1.0,1.0
8789154,8789315,1,1,1.0,1.0,1.0,1.0,1.0
8789154,8851030,1,1,1.0,1.0,1.0,1.0,1.0
8846807,8847314,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8784526,8847314,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8784526,8846807,1,1,1.0,1.0,1.0,1.0,1.0
8785152,8847314,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8785152,8846807,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8785152,8784526,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8785325,8785356,1,1,1.0,1.0,1.0,1.0,1.0
8847501,8785356,1,1,0.9395227492140101,1.0,1.0,1.0,0.989920458202335
8847501,8785325,1,1,0.9395227492140101,1.0,1.0,1.0,0.989920458202335
8847436,8785356,1,1,0.9395227492140101,1.0,1.0,1.0,0.989920458202335
8847436,8785325,1,1,0.9395227492140101,1.0,1.0,1.0,0.989920458202335
8847436,8847501,1,1,1.0,1.0,1.0,1.0,1.0
8847309,8784528,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8785153,8784528,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8785153,8847309,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8784509,8847281,1,1,0.7051001047333568,3.0972689499229684e-07,1.0,1.0,0.7841834024100419
8785125,8847281,1,1,0.7189184330679143,3.303274047954742e-07,1.0,0.0,0.6198197938992198
8785125,8784509,1,1,0.9997227795604651,0.9999306876841536,1.0,1.0,0.9999422445407697
8847283,8784499,1,1,0.15855991507064646,0.002500443982469539,1.0,1.0,0.6935100598421859
8785130,8784499,1,1,0.9988915792636801,0.9982686325973917,1.0,1.0,0.9995267019768453
8785130,8847283,1,1,0.17336685385034417,0.0020359248146972807,1.0,0.0,0.5292337964441736
8847289,8784527,1,1,0.3155411356251475,2.7847358292118715e-05,1.0,1.0,0.7192614971639066
8785126,8784527,1,1,0.9999306876841536,0.9999306876841533,1.0,1.0,0.9999768958947177
8785126,8847289,1,1,0.32121251300090103,2.6383582498408176e-05,1.0,0.0,0.5535398160972331
8787680,8787691,1,1,1.0,1.0,1.0,1.0,1.0
8791209,8791207,1,1,1.0,1.0,1.0,1.0,1.0
8790667,8790358,1,1,1.0,1.0,1.0,1.0,1.0
8885261,8885298,1,1,1.0,1.0,1.0,1.0,1.0
8794747,8794715,1,1,1.0,1.0,1.0,1.0,1.0
8794716,8794748,1,1,1.0,1.0,1.0,1.0,1.0
8791537,8790953,1,1,1.0,1.0,1.0,1.0,1.0
8789381,8791533,1,1,1.0,1.0,1.0,1.0,1.0
8803807,8803909,1,1,1.0,1.0,1.0,1.0,1.0
8797995,8797964,1,1,1.0,1.0,1.0,1.0,1.0
8790644,8790898,1,1,1.0,1.0,1.0,1.0,1.0
8792711,8792677,1,1,1.0,1.0,1.0,1.0,1.0
8789831,8789885,1,1,1.0,1.0,1.0,1.0,1.0
8792833,8792846,1,1,1.0,1.0,1.0,1.0,1.0
8792835,8792845,1,1,1.0,1.0,1.0,1.0,1.0
8792831,8792843,1,1,1.0,1.0,1.0,1.0,1.0
8792844,8792830,1,1,1.0,1.0,1.0,1.0,1.0
8794745,8794713,1,1,1.0,1.0,1.0,1.0,1.0
8794746,8794714,1,1,1.0,1.0,1.0,1.0,1.0
8789351,8789339,1,1,1.0,1.0,1.0,1.0,1.0
8794656,8794660,1,1,1.0,1.0,1.0,1.0,1.0
8791567,8790140,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8790483,8790517,1,1,1.0,1.0,1.0,1.0,1.0
8791558,8790136,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8790645,8790899,1,1,1.0,1.0,1.0,1.0,1.0
8803806,8803908,1,1,1.0,1.0,1.0,1.0,1.0
8789325,8789332,1,1,1.0,1.0,1.0,1.0,1.0
8794276,8794883,1,1,1.0,1.0,1.0,1.0,1.0
8790643,8790897,1,1,1.0,1.0,1.0,1.0,1.0
8791222,8851175,1,1,0.9395227492140118,0.018453010334836064,1.0,0.0,0.6596626265914747
8851147,8851175,1,1,1.0,1.0,1.0,1.0,1.0
8851147,8791222,1,1,0.9395227492140118,0.018453010334836064,1.0,0.0,0.6596626265914747
8791213,8851175,1,1,0.9395227492140118,0.018453010334836064,1.0,0.0,0.6596626265914747
8791213,8791222,1,1,1.0,1.0,1.0,1.0,1.0
8791213,8851147,1,1,0.9395227492140118,0.018453010334836064,1.0,0.0,0.6596626265914747
8792971,8792977,1,1,1.0,1.0,1.0,1.0,1.0
8791360,8790965,1,1,1.0,1.0,1.0,1.0,1.0
8790453,8790464,1,1,1.0,1.0,1.0,1.0,1.0
8790977,8791008,1,1,1.0,1.0,1.0,1.0,1.0
8791237,8791383,1,1,1.0,1.0,1.0,1.0,1.0
8851061,8791557,1,1,0.034915223064756896,0.7791645796605036,1.0,0.0,0.6356799671208766
8790952,8791557,1,1,1.0,1.0,1.0,1.0,1.0
8790952,8851061,1,1,0.034915223064756896,0.7791645796605036,1.0,0.0,0.6356799671208766
8791571,8790127,1,1,0.9999306876841536,0.9999306876841536,1.0,1.0,0.9999768958947178
8790122,8791545,1,1,0.9982686325973927,0.9997227795604648,1.0,1.0,0.9996652353596428
8790120,8791535,1,1,0.9997227795604652,0.9999306876841533,1.0,1.0,0.9999422445407697
8792834,8792847,1,1,1.0,1.0,1.0,1.0,1.0
8792848,8792832,1,1,1.0,1.0,1.0,1.0,1.0
8798222,8798229,1,1,1.0,1.0,1.0,1.0,1.0
8795147,8795148,1,1,1.0,1.0,1.0,1.0,1.0
8800139,8800152,1,1,1.0,1.0,1.0,1.0,1.0
8794966,8795729,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8794995,8795735,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8795704,8794957,1,1,0.9988915792636798,0.9999306876841536,1.0,1.0,0.9998037111579722
8794984,8795714,1,1,0.9999306876841536,0.9982686325973917,1.0,1.0,0.9996998867135908
8794962,8795718,1,1,0.9993763620805105,0.9993763620805105,1.0,1.0,0.9997921206935034
8798223,8798230,1,1,1.0,1.0,1.0,1.0,1.0
8906311,8905730,1,1,1.0,1.0,1.0,1.0,1.0
8905775,8905730,1,1,1.0,1.0,1.0,1.0,1.0
8905775,8906311,1,1,1.0,1.0,1.0,1.0,1.0
8805271,8805241,1,1,1.0,1.0,1.0,1.0,1.0
8863244,8801698,1,1,0.8408964152537145,0.5703818579342077,1.0,1.0,0.901879712197987
8863329,8801698,1,1,0.8408964152537145,0.5703818579342077,1.0,1.0,0.901879712197987
8863329,8863244,1,1,1.0,1.0,1.0,1.0,1.0
8801621,8801698,1,1,1.0,1.0,1.0,1.0,1.0
8801621,8863244,1,1,0.8408964152537145,0.5703818579342077,1.0,1.0,0.901879712197987
8801621,8863329,1,1,0.8408964152537145,0.5703818579342077,1.0,1.0,0.901879712197987
8803808,8803910,1,1,1.0,1.0,1.0,1.0,1.0
8805717,8805733,1,1,1.0,1.0,1.0,1.0,1.0
8820536,8820479,1,1,1.0,1.0,1.0,1.0,1.0
8806228,8805709,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8806459,8806376,1,1,1.0,1.0,1.0,1.0,1.0
8806891,8806882,1,1,1.0,1.0,1.0,1.0,1.0
8805269,8805239,1,1,1.0,1.0,1.0,1.0,1.0
8806466,8806827,1,1,1.0,1.0,1.0,1.0,1.0
8804785,8804784,1,1,1.0,1.0,1.0,1.0,1.0
8806281,8806259,1,1,1.0,1.0,1.0,1.0,1.0
8806238,8805707,1,1,1.0,0.9999306876841536,1.0,1.0,0.999988447947359
8805703,8806211,1,1,0.9982686325973922,0.9982686325973937,1.0,1.0,0.9994228775324644
8810664,8810663,1,1,1.0,1.0,1.0,1.0,1.0
8820244,8820419,1,1,1.0,1.0,1.0,1.0,1.0
8816434,8816415,1,1,1.0,1.0,1.0,1.0,1.0
8885260,8885297,1,1,1.0,1.0,1.0,1.0,1.0
8820894,8759434,1,1,1.0,1.0,1.0,1.0,1.0
8820896,8759436,1,1,1.0,1.0,1.0,1.0,1.0
8763486,8763481,1,1,1.0,1.0,1.0,1.0,1.0
8762306,8762481,1,1,1.0,1.0,1.0,1.0,1.0
8762307,8762484,1,1,1.0,1.0,1.0,1.0,1.0
8773441,8773459,1,1,1.0,1.0,1.0,1.0,1.0
8762308,8762480,1,1,1.0,1.0,1.0,1.0,1.0
8824874,8824644,1,1,1.0,1.0,1.0,1.0,1.0
8762543,8824644,1,1,0.10584316404531477,0.013139006488339289,1.0,0.0,0.519830361755609
8762543,8824874,1,1,0.10584316404531477,0.013139006488339289,1.0,0.0,0.519830361755609
8762558,8824644,1,1,0.10584316404531477,0.013139006488339289,1.0,0.0,0.519830361755609
8762558,8824874,1,1,0.10584316404531477,0.013139006488339289,1.0,0.0,0.519830361755609
8762558,8762543,1,1,1.0,1.0,1.0,1.0,1.0
8759305,8759188,1,1,1.0,1.0,0.0,1.0,0.8333333333333334
8763532,8763563,1,1,1.0,1.0,1.0,1.0,1.0
8761181,8761116,1,1,1.0,1.0,1.0,1.0,1.0
8762312,8762486,1,1,1.0,1.0,1.0,1.0,1.0
8820874,8759469,1,1,0.7791645796604989,0.025559439329930895,1.0,1.0,0.800787336498405
8759667,8821311,1,1,0.9930924954370361,1.0,1.0,1.0,0.9988487492395061
8821326,8821311,1,1,1.0,1.0,1.0,1.0,1.0
8821326,8759667,1,1,0.9930924954370361,1.0,1.0,1.0,0.9988487492395061
8759662,8821311,1,1,0.9930924954370361,1.0,1.0,1.0,0.9988487492395061
8759662,8759667,1,1,1.0,1.0,1.0,1.0,1.0
8759662,8821326,1,1,0.9930924954370361,1.0,1.0,1.0,0.9988487492395061
8759006,8820759,1,1,0.7791645796604989,0.7791645796604989,1.0,1.0,0.9263881932201663
8820776,8820759,1,1,1.0,1.0,1.0,1.0,1.0
8820776,8759006,1,1,0.7791645796604989,0.7791645796604989,1.0,1.0,0.9263881932201663
8758399,8819820,1,1,0.9930924954370357,0.8950250709279722,1.0,1.0,0.9813529277275013
8789145,8788936,1,1,1.0,1.0,1.0,1.0,1.0
8821266,8759926,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8761173,8759926,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8761173,8821266,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8761165,8821261,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8759920,8821261,1,1,1.0,1.0,1.0,0.0,0.8333333333333334
8759920,8761165,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8762313,8762487,1,1,1.0,1.0,1.0,1.0,1.0
8760545,8824526,1,1,0.025559439329930895,0.002939935053537248,1.0,1.0,0.6714165623972448
8761080,8824526,1,1,0.025559439329930895,0.002939935053537248,1.0,1.0,0.6714165623972448
8761080,8760545,1,1,1.0,1.0,1.0,1.0,1.0
8759172,8761147,1,1,1.0,1.0,1.0,1.0,1.0
8759142,8759128,1,1,1.0,1.0,1.0,1.0,1.0
8762959,8763230,1,1,1.0,1.0,1.0,1.0,1.0
8758826,8758654,1,1,1.0,1.0,1.0,1.0,1.0
8762250,8762231,1,1,1.0,1.0,1.0,1.0,1.0
8760731,8760971,1,1,1.0,1.0,1.0,1.0,1.0
8759984,8759983,1,1,1.0,1.0,1.0,1.0,1.0
8759039,8759265,1,1,1.0,1.0,1.0,1.0,1.0
8759110,8759094,1,1,1.0,1.0,1.0,1.0,1.0
8763620,8824699,1,1,0.034915223064756945,0.3685673043227823,1.0,1.0,0.73391375456459
8763164,8824699,1,1,0.034915223064756945,0.3685673043227823,1.0,1.0,0.73391375456459
8763164,8763620,1,1,1.0,1.0,1.0,1.0,1.0
8759571,8759634,1,1,1.0,1.0,1.0,1.0,1.0
8759134,8759122,1,1,1.0,1.0,1.0,1.0,1.0
8820436,8759122,1,1,1.52587890625e-05,0.5,1.0,0.0,0.5833358764648438
8820436,8759134,1,1,1.52587890625e-05,0.5,1.0,0.0,0.5833358764648438
8820424,8759122,1,1,1.52587890625e-05,0.5,1.0,0.0,0.5833358764648438
8820424,8759134,1,1,1.52587890625e-05,0.5,1.0,0.0,0.5833358764648438
8820424,8820436,1,1,1.0,1.0,1.0,1.0,1.0
8759925,8821247,1,1,0.39984146565817724,1.3981009838499707e-06,1.0,0.0,0.5666404772931934
8761172,8821247,1,1,0.38718635070924096,1.236848304590732e-06,1.0,1.0,0.7311979312595909
8761172,8759925,1,1,0.9997227795604651,0.9997227795604651,1.0,1.0,0.9999075931868218
8761134,8759874,1,1,0.9997227795604652,0.9997227795604648,1.0,1.0,0.9999075931868218
8821235,8759874,1,1,0.066045313347223,0.0022112839373956156,1.0,0.0,0.5113760995474366
8821235,8761134,1,1,0.0625,0.0020359248146972807,1.0,1.0,0.6774226541357828
8821249,8759863,1,1,0.3327244983018359,3.2717000196430395e-05,1.0,0.0,0.555459535883672
8761121,8759863,1,1,1.0,0.998891579263679,1.0,1.0,0.9998152632106132
8761121,8821249,1,1,0.3327244983018359,2.6383582498408176e-05,1.0,1.0,0.7221251469807224
8762309,8762482,1,1,1.0,1.0,1.0,1.0,1.0
8762485,8762310,1,1,1.0,1.0,1.0,1.0,1.0
8822007,8787522,1,1,0.10584316404531666,8.019413139855523e-07,1.0,0.0,0.5176406609977717
8787582,8787522,1,1,1.0,1.0,1.0,1.0,1.0
8787582,8822007,1,1,0.10584316404531666,8.019413139855523e-07,1.0,0.0,0.5176406609977717
8782214,8787522,1,1,1.0,1.0,1.0,1.0,1.0
8782214,8822007,1,1,0.10584316404531666,8.019413139855523e-07,1.0,0.0,0.5176406609977717
8782214,8787582,1,1,1.0,1.0,1.0,1.0,1.0
8782095,8787522,1,1,1.0,1.0,1.0,1.0,1.0
8782095,8822007,1,1,0.10584316404531666,8.019413139855523e-07,1.0,0.0,0.5176406609977717
8782095,8787582,1,1,1.0,1.0,1.0,1.0,1.0
8782095,8782214,1,1,1.0,1.0,1.0,1.0,1.0
8762311,8762483,1,1,1.0,1.0,1.0,1.0,1.0
8916191,8916005,1,1,1.0,1.0,1.0,1.0,1.0
8905732,8905777,1,1,1.0,1.0,1.0,1.0,1.0
8898740,8898779,1,1,1.0,1.0,1.0,1.0,1.0
8899648,8899222,1,1,1.0,1.0,1.0,1.0,1.0
8900995,8900985,1,1,1.0,1.0,1.0,1.0,1.0
8902750,8902754,1,1,1.0,1.0,1.0,1.0,1.0
8901504,8901231,1,1,1.0,1.0,1.0,1.0,1.0
8905729,8905774,1,1,1.0,1.0,1.0,1.0,1.0
8902547,8902546,1,1,1.0,1.0,1.0,1.0,1.0
8902925,8903477,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8903783,8903752,1,1,1.0,1.0,1.0,1.0,1.0
8902922,8903474,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8903441,8902899,1,1,0.9997227795604651,0.9999306876841535,1.0,1.0,0.9999422445407697
8902909,8903445,1,1,0.9997227795604652,0.9993763620805105,1.0,1.0,0.9998498569401626
8902888,8903448,1,1,0.9999306876841535,0.9999306876841537,1.0,1.0,0.9999768958947178
8903079,8903082,1,1,1.0,1.0,1.0,1.0,1.0
8916194,8916008,1,1,1.0,1.0,1.0,1.0,1.0
8906961,8906963,1,1,1.0,1.0,1.0,1.0,1.0
8907931,8908543,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8908536,8907894,1,1,0.9993763620805105,0.9982686325973926,1.0,1.0,0.9996074991129839
8908511,8907879,1,1,0.9982686325973927,0.99889157926368,1.0,1.0,0.9995267019768455
8907898,8908518,1,1,0.9997227795604651,0.9999306876841536,1.0,1.0,0.9999422445407697
8908509,8907914,1,1,0.9997227795604652,0.9982686325973917,1.0,1.0,0.9996652353596428
8915957,8916053,1,1,1.0,1.0,1.0,1.0,1.0
8916010,8916197,1,1,1.0,1.0,1.0,1.0,1.0
8913541,8914879,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8914890,8913551,1,1,0.9993763620805105,0.9988915792636801,1.0,1.0,0.999711323557365
8916195,8916009,1,1,1.0,1.0,1.0,1.0,1.0
8916192,8916006,1,1,1.0,1.0,1.0,1.0,1.0
8913677,8913672,1,1,1.0,1.0,1.0,1.0,1.0
8913503,8914872,1,1,0.9993763620805105,0.9997227795604652,1.0,1.0,0.9998498569401626
8913508,8914849,1,1,0.9997227795604651,0.9988915792636801,1.0,1.0,0.9997690598040242
